birthPlaceCountry,countryOfIncorporation,countryOfResidency,deathTime,firstName,isActive,lastName,legalName,listedCompany,maritalStatus,middleName,name,nameAlias,nationality,occupation,organizationSymbol,partyId,partyType,sourceOfIncome,title,website,gender,homePhone,alternatePhone,cellPhone,primaryPhone,workPhone,alternateEmail,companyEmail,personalEmail,workEmail,isIndividual 
US,US,US,,,,,,,,,,,US,,,30438,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30440,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30442,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30443,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30447,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30448,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30449,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30450,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30451,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30452,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30453,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30454,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30456,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30458,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30459,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30460,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30461,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30462,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30464,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30465,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30468,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30469,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30471,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30472,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30473,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30475,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30477,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30478,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30482,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30484,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30486,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30487,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30489,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30490,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30491,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30496,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30497,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30499,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30500,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30501,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30502,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30503,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30505,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30507,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30508,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30509,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30510,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30513,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30515,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30516,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30517,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30518,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30520,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30522,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30524,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30527,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30528,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30532,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30542,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30543,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30547,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30552,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30553,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30555,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30556,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30559,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30564,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30565,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30567,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30569,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30572,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30573,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30575,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30577,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30579,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30582,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30583,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30591,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30592,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30595,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30597,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30602,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30604,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30605,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30606,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30607,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30610,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30611,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30614,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30615,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30616,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30622,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30624,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30625,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30626,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30627,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30628,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30631,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30636,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30640,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30641,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30643,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30647,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30649,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30651,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30652,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30656,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30657,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30658,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30660,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30661,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30664,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30667,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30670,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30671,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30672,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30674,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30675,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30677,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30679,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30681,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30684,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30685,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30687,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30689,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30690,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30694,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30695,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30697,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30698,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30700,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30701,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30703,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30704,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30705,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30708,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30710,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30711,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30712,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30714,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30718,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30722,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30723,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30724,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30726,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30727,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30728,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30730,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30731,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30733,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30735,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30736,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30738,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30739,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30740,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30741,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30742,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30743,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30745,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30747,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30748,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30749,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30750,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30751,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30752,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30753,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30755,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30759,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30763,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30764,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30765,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30769,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30772,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30773,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30774,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30775,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30777,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30781,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30784,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30785,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30786,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30789,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30790,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30793,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30795,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30797,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30800,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30805,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30806,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30807,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30808,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30811,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30813,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30814,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30815,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30817,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30818,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30821,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30823,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30824,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30825,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30828,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30829,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30830,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30831,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30832,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30833,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30835,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30836,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30838,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30839,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30840,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30842,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30847,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30850,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30851,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30853,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30854,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30858,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30859,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30860,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30862,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30863,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30864,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30865,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30869,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30870,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30871,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30872,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30875,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30876,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30880,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30881,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30883,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30884,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30885,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30886,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30887,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30891,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30892,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30894,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30896,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30897,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30898,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30904,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30905,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30906,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30907,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30909,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30912,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30913,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30917,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30918,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30919,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30920,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30921,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30922,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30924,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30925,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30927,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30930,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30931,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30932,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30933,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30937,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30938,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30939,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30940,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30941,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30942,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30947,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30948,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30950,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30952,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30954,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30955,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30958,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30960,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30961,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30962,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30963,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30964,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30965,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30966,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30967,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30972,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30973,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30975,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30979,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30983,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30988,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30989,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30990,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30993,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30994,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,30996,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31000,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31002,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31003,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31005,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31007,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31010,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31013,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31017,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31018,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31020,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31022,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31023,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31024,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31025,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31027,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31030,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31033,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31035,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31038,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31039,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31040,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31044,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31045,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31047,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31048,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31049,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31050,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31051,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31052,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31055,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31056,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31058,Organization,,,,,,,,,,,,,,False
US,US,US,,,,,,,,,,,US,,,31059,Organization,,,,,,,,,,,,,,False
